Latitude,Longitude,HS,UCL,LCL,Altitud_90m,Altitud_150m,Altitud_300m,Band_9_300m,Band_10_300m,Band_11_150m,Band_11_300m,Costo_mov_300m,Dist_Bosque_90m,Dist_Bosque_150m,Dist_Bosque_300m,Dist_corredor_90m,Dist_Corredor_150m,Dist_Corredor_300m,NBRI_300m,Resistencia_150m,Resistencia_300m,Label
5.9947916,-75.37810407,-14.264209,7.536984,-7.256683,2502.357143,2502.910256,2505.882911,0.002559707,291.7811738,289.549136,289.4774066,2.471380471,415.3356041,417.7586414,433.5485039,5039.717669,5038.153993,5020.229869,0.233077879,150.2657576,145.1771085,0
5.994693944,-75.3780589,-14.207988,6.823573,-7.197468,2503.172414,2502.935897,2505.095238,0.002568229,291.7756665,289.5606157,289.4783239,2.488215488,416.1822684,423.0176307,441.345752,5039.76816,5039.67776,5014.339795,0.232283183,150.5243426,144.6727683,0
5.994596287,-75.37801496,-14.971535,7.629949,-7.17792,2500.714286,2502.101266,2504.408228,0.002572705,291.7495128,289.4359409,289.4660463,2.496688742,427.207293,429.5929915,448.4768357,5038.10498,5035.596814,5012.565508,0.232348041,150.2609347,144.8619775,0
5.994498631,-75.37797101,-14.96011,7.63589,-7.168386,2501.178571,2502.076923,2503.929936,0.00257566,291.7601886,289.4625373,289.4781271,2.50166113,429.1420016,436.0511117,455.0254003,5036.24517,5032.377377,5006.632133,0.23104372,149.7315605,145.0104691,0
5.994400975,-75.37792707,-15.01749,7.559348,-7.232373,2501.866667,2502.444444,2503.821317,0.002578672,291.7678047,289.4959427,289.4864357,2.51,439.7881306,444.6994151,462.9806417,5037.466743,5029.377268,5001.121189,0.231068304,149.4622939,144.959794,0
5.994303319,-75.37788312,-15.075195,7.483146,-7.296457,2501.206897,2502.320988,2503.460815,0.002587894,291.7840227,289.4921626,289.505854,2.516556291,449.8609668,453.4415062,469.7299165,5032.232683,5025.810759,4997.341445,0.228493604,148.8146585,144.7621828,0
5.994205662,-75.37783918,-15.117684,7.422822,-7.345096,2502.551724,2502.448718,2503.138801,0.002582728,291.8116448,289.5025588,289.5326892,2.515254237,457.6948061,458.6501416,475.1344111,5033.456892,5022.360313,4992.357257,0.229712442,148.1592399,145.1400379,0
5.994108006,-75.37779523,-15.106163,8.193831,-7.339498,2502.035714,2502.2,2502.798742,0.002582155,291.828606,289.5026524,289.5533216,2.528239203,465.5418494,466.9541756,481.664932,5029.230131,5017.587442,4986.063248,0.226510032,147.3318136,145.0080903,0
5.99401035,-75.37775129,-15.090122,8.197103,-7.327714,2501,2501.820513,2502.277603,0.002582757,291.8390798,289.4261584,289.567897,2.535117057,473.4170685,473.6004888,490.0632064,5024.14742,5012.675112,4984.400986,0.223497658,146.7136056,145.2071645,0
5.993912694,-75.37770612,-15.115097,8.162773,-7.355807,2501.827586,2502.025,2501.695925,0.002579747,291.8887625,289.411525,289.6183454,2.539735099,479.0547359,482.9965873,497.1209216,5022.390625,5006.08485,4977.20756,0.223091859,146.5836977,145.02461,0
5.993815037,-75.37766217,-15.174572,8.099312,-7.416611,2502.612903,2502.481013,2501.52648,0.002575149,291.9132884,289.4870285,289.6440688,2.558922559,486.1099298,492.1085933,505.6280586,5018.367244,5002.436367,4971.018875,0.222460228,147.3727501,145.036472,0
5.993717381,-75.37761701,-15.172578,8.873941,-7.415636,2502.678571,2502.7375,2501.318612,0.002571806,291.9506683,289.4661514,289.6808965,2.56187291,493.6496033,501.2624976,514.3043013,5011.108451,4996.22707,4966.408572,0.220554163,147.2034133,144.9697665,0
5.993619725,-75.37757306,-15.194461,8.849862,-7.438228,2504.133333,2502.708861,2501.018809,0.002566502,292.0120103,289.4962263,289.7349122,2.567567568,504.6476687,506.0088621,520.2831764,5002.68321,4991.51125,4959.934559,0.21912438,146.1963095,144.9832912,0
5.993519627,-75.37753644,-15.566815,8.240351,-6.351138,2503.103448,2502.544304,2500.803797,0.002564947,292.0207217,289.53628,289.743818,2.580536913,515.7794244,516.9956352,527.0864921,4995.18959,4982.583086,4954.006726,0.219220689,145.4039078,144.9169571,0
5.993414647,-75.37751203,-15.136125,8.371885,-6.794573,2503.925926,2503.337662,2500.551402,0.002542941,292.0900373,289.5355038,289.8062264,2.580536913,521.5727743,522.7215129,532.3421579,4983.315656,4976.925023,4946.532176,0.216947215,145.0793247,144.5158295,0
5.993310887,-75.37748761,-15.053682,8.455847,-6.711591,2504.321429,2502.625,2499.962025,0.002524553,292.1465521,289.5650337,289.8529918,2.585284281,522.7831835,530.8600685,542.8492985,4986.278733,4969.786003,4936.752252,0.21491452,145.9339473,144.7680708,0
5.993207127,-75.3774632,-15.047866,8.464425,-7.463256,2504.821429,2502.925,2499.927445,0.002514447,292.1836144,289.6316872,289.8877724,2.59602649,537.0503129,536.8872139,549.2847019,4968.889273,4962.45195,4931.470793,0.213522374,146.0662366,144.7218681,0
5.993102147,-75.37743879,-15.042853,8.473458,-7.456946,2505.142857,2502.65,2499.54232,0.002505437,292.2244478,289.7016644,289.924392,2.59602649,539.9690257,542.7146386,556.8489198,4958.772668,4950.844727,4920.624242,0.209502805,147.1230916,144.5568648,0
5.992997166,-75.37741437,-14.967053,8.561276,-7.377269,2504.896552,2502.407407,2499.4875,0.002498617,292.2895997,289.7828584,289.9759617,2.607973422,551.1478762,550.7042513,564.5602455,4949.976431,4941.579449,4910.895509,0.207970226,147.6120264,144.5704624,0
5.992893406,-75.37738996,-14.934592,8.614358,-8.0978,2505.740741,2502.5375,2499.167192,0.002486037,292.3449062,289.8152866,290.0247737,2.612794613,550.4541344,555.3876218,571.7307924,4935.302386,4929.696504,4904.835041,0.205828658,149.7505258,144.5944652,0
5.992789647,-75.37736554,-14.971862,8.599886,-8.128451,2505.2,2502.2625,2498.962733,0.002472564,292.4049564,289.846891,290.0798176,2.616161616,565.2918592,565.8294429,577.5245257,4927.183981,4922.611977,4895.845942,0.203647776,149.7307218,144.2592295,0
5.992684666,-75.37734113,-14.911656,8.685145,-8.060972,2504.448276,2501.580247,2498.69906,0.002469265,292.4218433,289.9331326,290.0920704,2.627062706,570.2638749,573.4622581,585.9970539,4914.89502,4910.542897,4886.137443,0.201914618,150.5439862,144.1137695,0
5.992580906,-75.37731671,-14.761312,8.100813,-7.902675,2503.586207,2501.692308,2498.531646,0.002454941,292.4519745,290.0097656,290.112184,2.62962963,582.3063825,580.540465,589.4652672,4908.31257,4902.347997,4877.545169,0.201056478,150.5612498,144.4963507,0
5.992477147,-75.3772923,-14.71891,7.409052,-7.851612,2503.678571,2500.790123,2498.059748,0.002444415,292.480992,290.0847375,290.1383664,2.62962963,585.4159464,588.80066,595.9032331,4894.050607,4891.61437,4868.089172,0.198501769,151.9208763,144.192711,0
5.992372166,-75.37726789,-14.747003,8.1758,-7.870162,2502.678571,2500.506329,2497.977918,0.002430424,292.5109878,290.0998392,290.1634949,2.647651007,594.9917826,597.6154361,602.8810699,4884.176946,4880.828776,4860.939907,0.198844677,150.5378155,144.3159234,0
5.992267186,-75.37724225,-14.7175,8.242719,-7.829435,2501.259259,2499.807692,2497.674051,0.002418376,292.5423042,290.1992782,290.1874721,2.646666667,606.2472687,605.1948933,610.1037014,4868.817871,4870.903796,4852.170681,0.193321852,150.9329866,144.1572971,0
5.992163426,-75.37721784,-14.697091,8.303052,-7.797048,2502,2499.512821,2497.511111,0.002396419,292.5822052,290.2824398,290.2204716,2.65448505,611.6021925,614.2187459,616.2122985,4859.366136,4858.030477,4839.229024,0.188166315,150.5409601,143.8132828,0
5.992059666,-75.37719342,-15.532218,8.280777,-7.850607,2500.285714,2498.884615,2497.264984,0.002364721,292.6295855,290.3558381,290.2634338,2.662207358,621.0822308,620.2559064,623.9769818,4844.499349,4846.648491,4834.642884,0.184540026,150.798645,143.907502,0
5.991954686,-75.37716901,-16.273256,8.359866,-7.805621,2499,2498.024691,2497.113565,0.002353637,292.6416968,290.3883693,290.2701707,2.664451827,624.5926644,631.4574529,630.6061272,4838.09976,4834.387567,4820.679534,0.181391656,152.2724268,143.9175186,0
5.991882664,-75.3771214,-15.470753,9.208414,-7.758513,2498.862069,2497.753086,2496.721875,0.002331961,292.6800374,290.4821077,290.3051703,2.682274247,636.6507481,636.7722917,639.5652979,4829.566967,4828.137148,4814.055589,0.177765998,152.5413737,143.8764017,0
5.991896092,-75.37701398,-15.454335,8.475954,-8.506832,2500.758621,2498.45,2496.353312,0.002332182,292.6739462,290.5591358,290.2976768,2.703333333,642.290201,646.4495665,648.2411421,4829.323172,4829.207687,4817.584997,0.1738143,152.2757467,144.1608237,0
5.991908299,-75.37690778,-15.384161,8.569078,-8.429995,2501.896552,2499.0375,2495.917981,0.002388925,292.5868226,290.6242626,290.2176806,2.728476821,656.6509336,657.2245911,658.9981077,4835.027949,4834.4621,4819.205223,0.163405411,151.7267237,143.9685732,0
5.991920506,-75.37680036,-15.329681,8.647116,-8.368676,2502.233333,2499.271605,2495.603125,0.002386155,292.599404,290.6789118,290.2275707,2.754208754,663.1320561,667.6193412,668.805649,4829.323172,4832.288238,4823.847638,0.158612328,151.9341782,143.9950138,0
5.991932713,-75.37669416,-15.213515,8.78745,-8.245493,2503.769231,2499.8875,2495.220126,0.002497106,292.5231078,290.7136841,290.1548509,2.775167785,674.6443394,678.4982436,675.8938452,4835.255498,4833.512004,4827.15128,0.153530414,150.9563334,144.1480472,0
5.99194492,-75.37658673,-15.229224,8.796524,-8.254007,2503.40625,2501.050633,2495.028037,0.002512278,292.5157017,290.8038203,290.144599,2.803333333,689.8893215,684.612835,687.434259,4838.099766,4835.270476,4829.808538,0.149265763,151.6289067,143.8564837,0
5.991958348,-75.37647931,-15.997736,8.829012,-8.239377,2503.642857,2501.325,2494.596215,0.002525946,292.520661,290.8528309,290.148027,2.832764505,695.6927913,695.6549899,698.4131538,4832.614397,4836.703486,4833.121963,0.144871572,151.4719566,143.9072837,0
5.991970555,-75.37637189,-15.905231,8.946693,-8.139005,2504.068966,2502.35,2494.349057,0.002741187,292.411565,290.9295265,290.0363656,2.863787375,701.7795105,705.431696,705.9999036,4838.09976,4836.256686,4834.635302,0.1378375,149.905387,144.0424123,0
5.991983983,-75.37626569,-15.844326,9.033909,-8.069878,2504.366667,2502.802469,2493.975,0.00274482,292.3978194,290.986408,290.0224045,2.905723906,711.4245714,715.3892605,719.5433622,4838.099766,4838.09977,4837.101126,0.13609348,149.6299729,144.2616804,0
5.99199619,-75.37615949,-13.465507,8.328377,-8.017036,2503.592593,2503.298701,2493.655063,0.002790594,292.4044001,291.0367566,290.0246741,2.922558923,725.1958078,725.4265763,726.9123134,4838.099766,4838.09977,4839.974699,0.129747477,149.490125,143.9940205,0
5.992008397,-75.37605207,-13.434751,8.38503,-7.979806,2504.655172,2503.617284,2493.351097,0.002795552,292.4252752,291.1317033,290.0419843,2.966777409,732.2478398,734.6047403,739.6078494,4838.09976,4841.73744,4840.624406,0.127048988,148.5871466,143.9114821,0
5.991946141,-75.37597394,-13.384971,8.480793,-7.91853,2503.766667,2502.925,2492.97205,0.002778324,292.4568258,291.21087,290.0648729,3,744.0596204,744.2172595,749.2567381,4832.614397,4834.208809,4832.692343,0.125363014,148.1054304,143.9759497,0
5.991866795,-75.37590192,-13.331154,8.587361,-7.851525,2503.357143,2502.641026,2492.838095,0.002775814,292.4817844,291.2626433,290.0827396,3.016722408,752.4403223,754.992985,760.4999963,4826.153845,4822.740723,4825.303467,0.120780704,147.7530404,144.1723548,0
5.991786229,-75.37583112,-13.322337,8.594551,-7.060369,2502.678571,2500.858974,2492.424051,0.002767044,292.5710844,291.5218784,290.1522983,3.04,770.5577956,768.6703732,769.6284877,4816.833402,4817.621033,4819.681008,0.114061984,147.8853514,143.761777,0
5.991705662,-75.3757591,-13.320484,8.593356,-7.059387,2501.806452,2499.825,2492.161491,0.002744211,292.5820689,291.5952435,290.1612695,3.069536424,773.7148503,779.3094656,780.2699636,4807.381679,4809.22474,4807.379233,0.110998511,148.599,143.9377057,0
5.991625096,-75.3756883,-13.463733,8.352501,-7.230523,2501.448276,2498.82716,2491.9625,0.002743569,292.6307523,291.544984,290.2043139,3.093959732,785.5474592,790.2563916,789.8670675,4798.605085,4798.48956,4797.400838,0.109168418,147.1090265,143.7214837,0
5.99154453,-75.3756175,-13.90129,7.473565,-7.794188,2500.321429,2497.481481,2491.750779,0.00272661,292.672099,291.4321006,290.2353545,3.116666667,800.9656349,801.2014891,799.4528663,4792.022649,4792.022583,4789.155558,0.104025927,148.4372664,144.0653672,0
5.991463963,-75.37554547,-13.827396,7.598563,-7.705693,2498.310345,2496.493671,2491.473354,0.002720544,292.6941053,291.4348515,290.250489,3.137583893,815.2897361,812.1384539,810.2377987,4776.663574,4780.301199,4781.168844,0.100641548,148.5655865,143.6557757,0
5.991401707,-75.37546125,-13.855648,6.75606,-7.748475,2497.875,2495.7,2491.281646,0.002718447,292.7172102,291.3690102,290.2668181,3.177257525,824.258326,822.3875708,821.9148622,4776.663574,4773.834229,4773.364931,0.097445721,148.8287199,143.5128635,0
5.991363865,-75.37536115,-13.878085,6.710283,-7.777828,2498.428571,2495,2490.95873,0.002712556,292.7409099,291.304747,290.2858358,3.191919192,832.9801941,835.9381771,830.8356028,4767.886963,4769.49597,4768.881597,0.095646704,147.833082,143.5344619,0
5.991324803,-75.37526105,-13.85079,6.742345,-7.74912,2496.862069,2494.1125,2490.605016,0.002701025,292.7580744,291.1484497,290.3031166,3.215946844,844.256206,847.618715,842.9680627,4767.448125,4766.42416,4764.30387,0.097560836,147.2666843,143.4265985,0
5.991286961,-75.37516095,-13.846898,6.751793,-7.743582,2496.678571,2493.74359,2490.365079,0.002696372,292.783955,291.1400397,290.3285797,3.246666667,853.9320548,858.4719035,857.0270151,4761.3045,4761.304475,4762.021216,0.094377081,146.2142635,143.3389373,0
5.991249119,-75.37505963,-13.820346,6.784256,-7.715279,2494.296296,2492.205128,2489.943218,0.002697083,292.7746996,290.8481242,290.3305911,3.265100671,871.4386328,868.4099174,864.8022876,4757.891366,4759.666178,4758.437435,0.092063605,147.0043293,143.3262858,0
5.991210057,-75.37495832,-13.794123,6.816907,-7.687151,2493.321429,2491.9875,2489.643533,0.002696059,292.7897656,290.8449947,290.3461547,3.294314381,880.7578618,880.8254289,877.8004408,4745.945406,4749.583085,4756.578597,0.092268659,146.8704083,143.1484052,0
5.991172215,-75.37485822,-14.524356,6.857451,-7.651632,2492.344828,2491.2375,2489.217666,0.00267299,292.7732636,290.64645,290.333158,3.310810811,892.6666305,894.0426611,890.5447777,4751.430804,4747.966347,4748.327832,0.09118469,147.7615782,143.1446728,0
5.991134373,-75.37475812,-14.522246,6.867701,-7.646906,2491.571429,2490.6625,2488.830189,0.002660013,292.7867126,290.6022266,290.3502027,3.327759197,907.4872763,906.9899975,900.5017982,4745.945417,4745.945422,4742.646815,0.092165841,147.8886271,143.1158868,0
5.991095311,-75.37465802,-14.209095,6.595979,-8.044629,2489.862069,2489.775,2488.333333,0.002649682,292.8267744,290.3881824,290.3873989,3.355704698,922.931185,916.1239271,910.9136253,4745.376555,4741.235306,4740.485541,0.093913287,146.9965003,142.7905273,0
5.991056248,-75.3745567,-13.889127,7.166821,-8.430177,2489.642857,2489.282051,2488,0.002655138,292.852992,290.3592627,290.4101528,3.375415282,928.7934312,931.4439392,923.653703,4737.168806,4737.053338,4734.784491,0.094951678,147.1259213,142.7010336,0
5.991019627,-75.37445539,-13.526861,7.793936,-7.999247,2488.482759,2487.871795,2487.461783,0.002653497,292.8950896,290.3649711,290.4505035,3.396666667,940.0848171,941.9279793,936.5118396,4733.043789,4733.572849,4732.241196,0.095047685,147.1248952,142.708127,0
5.990980565,-75.37435529,-13.520448,7.865146,-7.976035,2487.285714,2487.230769,2487.311111,0.002647182,292.9170563,290.409954,290.4719997,3.42192691,949.45528,953.5734285,947.1957536,4724.679011,4727.599881,4728.931501,0.094590723,147.2180137,142.3347113,0
5.990941502,-75.37425519,-13.520382,7.877644,-7.972746,2486.172414,2485.974359,2486.760252,0.002642255,292.9198268,290.3963893,290.4755976,3.446666667,963.1067334,963.9279741,958.2052996,4724.003906,4722.394863,4725.01998,0.095596797,147.3524003,142.2098537,0
5.99090366,-75.37415509,-13.482245,7.113429,-7.937256,2485.133333,2485.728395,2486.5,0.002632579,292.9385665,290.427485,290.4927768,3.47,979.8117174,977.7866709,970.1695343,4715.227295,4718.864971,4718.952247,0.096483091,148.2790802,141.8085537,0
5.990843846,-75.3740672,-13.513144,7.835884,-7.187506,2484.344828,2484.62963,2485.940439,0.002620625,292.9572759,290.4250258,290.5098518,3.496644295,991.6356724,987.9054466,981.8643245,4715.227295,4713.384206,4711.928706,0.096855203,147.2124937,142.0544937,0
5.990773045,-75.37398664,-13.595931,7.709359,-8.072338,2483.5,2484.233766,2485.600629,0.002619666,292.9421608,290.2958295,290.495052,3.503311258,997.5006221,999.3430617,992.1901591,4706.450684,4704.655464,4703.566741,0.098669203,147.3805795,141.7331064,0
5.990702244,-75.37390607,-13.560253,7.701468,-7.260484,2482.517241,2483.205128,2485.18038,0.00260631,292.9616934,290.7558609,290.51001,3.521594684,1014.885249,1013.34561,1000.075453,4693.960919,4696.881741,4698.213394,0.099721286,147.8417031,141.9363792,0
5.990630223,-75.3738255,-13.66516,7.551592,-7.378715,2482.3,2482.716049,2484.86875,0.002600155,292.9422503,290.7357799,290.4923035,3.545150502,1021.326608,1023.083698,1013.842455,4685.078035,4689.219284,4689.014508,0.100977535,147.8679203,142.0474753,0
5.990559422,-75.37374494,-13.770249,7.402685,-6.712604,2481.857143,2482.316456,2484.55414,0.002592825,292.931143,290.6979019,290.4809555,3.564189189,1033.179864,1030.994834,1023.500847,4679.023786,4683.112894,4682.126758,0.099936991,148.7236345,141.965372,0
5.990488621,-75.37366437,-13.797254,8.115571,-6.753846,2481.034483,2481.641026,2484.044025,0.002602759,292.9210688,290.7777076,290.4700416,3.579124579,1042.300698,1041.001446,1033.444528,4672.563223,4672.787784,4673.156841,0.101676654,148.702845,142.3292629,0
5.9904166,-75.3735838,-13.878107,7.279933,-6.825427,2480.785714,2481.3875,2483.820755,0.002580976,292.9274397,290.996212,290.4787431,3.599337748,1059.695437,1054.648084,1044.235007,4663.006465,4669.150115,4667.275804,0.101266654,147.7934035,142.3613247,0
5.990345799,-75.37350324,-13.545299,7.942543,-7.974377,2480.214286,2480.873418,2483.397476,0.002564426,292.9168984,291.2134708,290.47051,3.620805369,1068.875881,1065.469205,1054.481521,4653.791016,4657.111935,4658.120468,0.10390569,149.5811497,142.4220807,0
5.990274998,-75.37342267,-12.863813,6.700921,-7.157432,2479.896552,2480.705128,2482.96519,0.002565703,292.922317,291.196014,290.4759605,3.631756757,1080.153107,1076.887103,1064.815214,4645.014404,4650.557572,4651.611397,0.106326978,149.2748039,142.5719697,0
5.990204198,-75.37334211,-12.714878,7.846051,-6.957818,2479.642857,2480.1125,2482.503145,0.002557377,292.9147374,291.1631725,290.4706377,3.650165017,1091.463139,1086.228664,1075.077845,4644.33928,4641.418491,4640.507557,0.107553765,147.455401,142.4866272,0
5.990133397,-75.37326154,-12.733475,7.830923,-6.975444,2479.689655,2480.0875,2482.435737,0.002537936,292.8895966,291.192691,290.4514545,3.67218543,1100.844673,1099.763479,1085.603151,4632.524621,4633.382451,4636.356459,0.104942635,148.7870809,142.3614374,0
5.990062596,-75.37318097,-12.638226,7.173494,-6.859808,2478.962963,2479.825,2481.996855,0.002546483,292.8516812,291.2772758,290.4176189,3.688135593,1111.274089,1107.132459,1096.509713,4628.55828,4624.469213,4625.252617,0.107519595,149.4102543,142.8168071,0
5.989990574,-75.37310041,-12.534036,7.348109,-6.735077,2478.724138,2479.45122,2481.61875,0.002542704,292.8393255,291.2603008,290.4080269,3.698996656,1125.656934,1119.546302,1104.597441,4617.587542,4619.752059,4617.40898,0.111115931,147.9543657,142.848415,0
5.989919774,-75.37301984,-12.431615,7.525492,-6.610792,2478.592593,2479.153846,2481.278481,0.002528334,292.8219431,291.2921702,290.3940132,3.738410596,1137.197959,1131.206724,1114.97605,4611.258263,4607.713867,4608.654245,0.11167112,148.9352509,142.626434,0
5.98982578,-75.37297345,-12.283747,6.922655,-6.43832,2478.310345,2479.0375,2481.059937,0.002519198,292.763011,291.2567314,290.3428856,3.752508361,1140.030316,1137.305682,1123.865416,4598.612214,4600.657009,4601.344253,0.112074478,149.3177476,142.850221,0
5.989724461,-75.37293683,-12.184381,7.102664,-6.314411,2478.392857,2479,2480.942857,0.00252312,292.7244313,291.3452458,290.3068063,3.767676768,1151.874878,1143.261924,1131.405073,4592.354824,4589.033942,4588.629883,0.11373246,148.8686954,143.0699631,0
5.989623143,-75.37290021,-12.059544,7.309835,-7.006663,2477.851852,2478.860759,2480.801262,0.002543984,292.6185324,291.3401586,290.2103065,3.775577558,1155.012155,1151.716537,1139.024352,4576.995793,4577.814915,4577.81221,0.117582957,149.4544407,143.3768748,0
5.989523045,-75.37286603,-11.7562,6.944914,-8.355998,2477.821429,2478.975309,2480.861635,0.00248093,292.6015172,291.3269717,290.2012706,3.777777778,1164.02774,1156.666063,1141.607473,4570.41333,4566.7564,4566.654014,0.117693432,149.4284312,143.7087713,0
5.989421727,-75.37282941,-11.441008,7.598491,-7.979281,2477.62069,2478.759494,2480.664557,0.002319459,292.6611153,291.2920714,290.2641254,3.772575251,1171.095437,1159.439453,1147.722781,4556.151332,4555.978124,4554.981125,0.123535693,150.2574139,143.7840471,0
5.989320408,-75.37279279,-11.376721,6.860771,-7.902913,2477.785714,2478.888889,2480.73817,0.00224043,292.647094,291.2599318,290.2579463,3.794019934,1178.316758,1171.817174,1152.402858,4543.820195,4543.291192,4544.622808,0.122582165,150.3922246,143.6292994,0
5.989220311,-75.37275739,-11.28587,7.015541,-7.799887,2477.966667,2478.962963,2480.764151,0.002086386,292.6493677,291.2025045,290.2704976,3.798013245,1183.050044,1175.776628,1159.37494,4530.918607,4534.556287,4533.418913,0.126821309,149.9981608,144.1474804,0
5.989117772,-75.37272199,-11.141938,7.223894,-7.643684,2478,2479.102564,2480.93038,0.002075163,292.5895674,291.174343,290.218045,3.813333333,1184.212136,1178.596334,1164.931318,4521.703184,4520.679253,4518.558954,0.126661937,150.0032806,143.974097,0
5.989017674,-75.37268537,-11.005796,7.424963,-7.495175,2478.310345,2479.341772,2480.870253,0.002072799,292.5035634,291.1138622,290.1446747,3.817275748,1185.360624,1184.241068,1172.023956,4508.733326,4510.163139,4512.477457,0.127555159,151.4926356,144.3266714,0
5.988916356,-75.37264997,-10.939204,7.557035,-7.416111,2478.071429,2479.358974,2480.829114,0.002066997,292.4975956,291.1022628,290.1417428,3.833898305,1193.693294,1190.208067,1178.206833,4500.200527,4500.200497,4499.738173,0.129897088,150.9916625,144.3747868,0
5.988815037,-75.37261335,-10.872298,6.806235,-7.336591,2478.5,2479.475,2481.050473,0.002057083,292.4306289,291.0070976,290.0839894,3.82781457,1199.300752,1195.508807,1183.470641,4488.254612,4485.660579,4487.60606,0.128744123,151.3348033,144.2139209,0
5.98871494,-75.37257672,-10.71629,7.025912,-7.167849,2479.178571,2479.617284,2481.131661,0.002119423,292.3458572,290.9992024,290.0080999,3.829431438,1200.482891,1198.637713,1187.850829,4478.259033,4478.37446,4478.450412,0.127475338,150.6886139,144.3884284,0
5.988614842,-75.3725401,-10.58591,7.220498,-7.024628,2479.321429,2479.670886,2481.028391,0.00209485,292.3059878,290.9429182,289.9778776,3.82885906,1206.75752,1205.30913,1193.358461,4469.482422,4467.63929,4466.143444,0.128970086,151.1194801,144.4682351,0
5.988513524,-75.37250226,-10.499306,7.371853,-6.925074,2480.321429,2479.506173,2481.179811,0.00211895,292.2545185,290.8750543,289.931098,3.854785479,1212.528772,1208.478675,1199.766256,4456.580801,4454.123326,4454.123307,0.12625782,150.2937927,144.1705843,0
5.988412205,-75.37246564,-10.412116,7.524345,-7.721646,2480.655172,2479.62963,2481.246875,0.002108068,292.2182555,290.8592239,289.9063989,3.853333333,1215.106742,1212.354666,1205.214751,4438.764254,4442.401933,4443.544886,0.125281883,150.171462,144.2444669,0
5.988312108,-75.37242902,-11.24245,7.659988,-7.641985,2481.068966,2479.884615,2481.394984,0.0020931,292.1740461,290.9173384,289.8710354,3.858585859,1223.821442,1216.487133,1209.278421,4438.195403,4434.054154,4432.62063,0.123527112,150.5702111,144.0506535,0
5.98821201,-75.3723924,-11.121314,7.850871,-7.507565,2481.62963,2479.717949,2481.503165,0.002058567,292.1765804,290.9086108,289.8816904,3.869127517,1218.469079,1220.011125,1217.794362,4422.176465,4421.766914,4421.555947,0.122283419,150.8434271,143.9691681,0
5.988110692,-75.37235578,-11.969592,7.072941,-8.342443,2481.206897,2479.576923,2481.504762,0.002094023,292.1642611,290.9083326,289.8722782,3.874576271,1223.402466,1225.250871,1222.456147,4413.531512,4409.442421,4409.009252,0.121335514,152.0066627,143.9746342,0
5.988009373,-75.37231916,-11.895873,7.217618,-8.255208,2481.37931,2479.628205,2481.520505,0.00213874,292.0806985,290.8189185,289.8015332,3.876666667,1230.223605,1230.639091,1225.917947,4399.269531,4401.579166,4397.515687,0.120296209,152.2828034,144.0801803,0
5.987909276,-75.37228254,-11.794247,7.390818,-8.139949,2481.206897,2479.8875,2481.680124,0.002208791,291.9885622,290.7612831,289.7158751,3.882154882,1233.72821,1230.480064,1229.527406,4389.273962,4389.0494,4389.091323,0.120928092,151.2311849,143.8520374,0
5.987809178,-75.37224591,-11.67357,7.583694,-8.00552,2481.142857,2480.0875,2481.798742,0.002220453,291.9241942,290.6793945,289.6598588,3.879194631,1238.181292,1238.387409,1234.93555,4377.32802,4377.328016,4376.460577,0.121618409,151.7580667,143.5398896,0
5.98770786,-75.37220929,-11.51587,7.830791,-8.752061,2481.137931,2480.2125,2481.732704,0.002242347,291.9065007,290.65821,289.6434321,3.890728477,1240.119511,1242.674676,1240.151148,4368.112578,4367.08865,4364.044526,0.121110414,152.2820535,143.4656825,0
5.987607762,-75.37217145,-11.358662,8.081591,-8.581483,2480.965517,2480.125,2481.654088,0.0022717,291.8937293,290.6262501,289.6331135,3.9,1245.615751,1246.069895,1246.69092,4349.68168,4353.251663,4358.969567,0.124951548,152.7083344,143.2544404,0
5.987506444,-75.37213483,-11.302337,8.232566,-8.511636,2480.592593,2480.602564,2481.672956,0.002275088,291.8444523,290.5537383,289.5876056,3.900332226,1254.571878,1249.606834,1251.760176,4346.609863,4343.780608,4342.317658,0.125746314,151.9079077,142.8816549,0
5.987406346,-75.37209943,-11.142649,8.487857,-8.338291,2480.074074,2480.076923,2481.5,0.002496592,291.7084309,290.5213643,289.4538863,3.906666667,1251.332995,1254.502469,1259.323853,4331.250789,4331.250854,4332.786767,0.126214026,152.5363565,143.0544237,0
5.987305028,-75.37206281,-11.009683,8.717565,-8.191505,2479.758621,2480.050633,2481.251572,0.002592938,291.6712395,290.4930849,289.41457,3.902356902,1255.510291,1259.193349,1263.022744,4324.668352,4322.358758,4321.657829,0.131147053,152.1061261,143.1523033,0
5.987203709,-75.37202619,-10.866071,8.95908,-8.033907,2479.172414,2480.038462,2481.171429,0.002681817,291.6064243,290.4610748,289.3563993,3.905723906,1261.68358,1262.518447,1265.731709,4307.115165,4310.080243,4309.003192,0.133275542,152.79689,142.7826401,0
5.987103612,-75.37199079,-10.723363,9.18739,-7.87897,2478.90625,2479.975,2481.138365,0.002722631,291.5561011,290.4328678,289.3101703,3.906354515,1267.734807,1267.952479,1268.795624,4300.532715,4300.532715,4298.683501,0.134109475,150.553001,142.7665253,0
5.987002293,-75.37195539,-10.631627,9.356213,-8.728024,2478.678571,2480.075949,2481.138801,0.002751237,291.549531,290.3688938,289.305566,3.916666667,1272.240413,1270.691582,1276.005885,4285.173671,4288.245475,4288.781527,0.134510773,150.557321,142.2943669,0
